Mixture	Cell Type	Percentage	dist_cat_n	scat_adj
Tumor	CD4.FOXP3	0.310946308	2	0.2
Tumor	CD4.FOXP3	0.259792503	2	0.2
Tumor	CD4.FOXP3	0.330566798	2	0.2
Tumor	CD4.FOXP3	0.31057085	2	0.2
Tumor	CD4.FOXP3	0.382577165	2	0.2
Tumor	CD4.FOXP3	0.473717699	2	0.2
Tumor	CD4.FOXP3	0.289252247	2	0.2
Tumor	CD4.FOXP3	0.387890601	2	0.2
Tumor	CD4.FOXP3	0.316831279	2	0.2
Tumor	CD4.FOXP3	0.267508252	2	0.2
Tumor	CD4.FOXP3	0.252506147	2	0.2
Tumor	CD4.FOXP3	0.338553312	2	0.2
Tumor	CD4.FOXP3	0.234261282	2	0.2
Tumor	CD4.FOXP3	0.255816655	2	0.2
Tumor	CD4.FOXP3	0.334796568	2	0.2
Tumor	CD4.FOXP3	0.314501556	2	0.2
Tumor	CD4.FOXP3	0.283439105	2	0.2
Tumor	CD4.FOXP3	0.309689696	2	0.2
Tumor	CD4.FOXP3	0.236845074	2	0.2
Tumor	CD4.FOXP3	0.414513938	2	0.2
Tumor	CD4.FOXP3	0.318025328	2	0.2
Tumor	CD4.FOXP3	0.313531662	2	0.2
Tumor	CD4.FOXP3	0.382950152	2	0.2
Tumor	CD4.FOXP3	0.328715729	2	0.2
Tumor	CD4.FOXP3	0.224428815	2	0.2
Tumor	CD4.FOXP3	0.34239763	2	0.2
Tumor	CD4.FOXP3	0.323404579	2	0.2
Tumor	CD4.FOXP3	0.12539025	2	0.2
Tumor	CD4.FOXP3	0.320750073	2	0.2
Tumor	CD4.FOXP3	0.395433197	2	0.2
Tumor	CD4.FOXP3	0.420177498	2	0.2
Tumor	CD4.FOXP3	0.313728915	2	0.2
Tumor	CD4.FOXP3	0.338950992	2	0.2
Tumor	CD4.FOXP3	0.313777351	2	0.2
Tumor	CD4.FOXP3	0.400913022	2	0.2
Tumor	CD4.FOXP3	0.339961544	2	0.2
Tumor	CD4.FOXP3	0.230384598	2	0.2
Tumor	CD4.FOXP3	0.259018574	2	0.2
Tumor	CD4.FOXP3	0.334257	2	0.2
Tumor	CD4.FOXP3	0.342265012	2	0.2
Tumor	CD4.FOXP3	0.230201259	2	0.2
Tumor	CD4.FOXP3	0.280028599	2	0.2
Tumor	CD4.FOXP3	0.307913969	2	0.2
Tumor	CD4.FOXP3	0.411110149	2	0.2
Tumor	CD4.FOXP3	0.290071563	2	0.2
Tumor	CD4.FOXP3	0.284463375	2	0.2
Tumor	CD4.FOXP3	0.294063735	2	0.2
Tumor	CD4.FOXP3	0.272922524	2	0.2
Tumor	CD4.FOXP3	0.234941983	2	0.2
Tumor	CD4.FOXP3	0.372448112	2	0.2
Tumor	CD4.FOXP3	0.370692844	2	0.2
Tumor	CD4.FOXP3	0.150127438	2	0.2
Tumor	CD4.FOXP3	0.267597202	2	0.2
Tumor	CD4.FOXP3	0.201293408	2	0.2
Tumor	CD4.FOXP3	0.214059418	2	0.2
Tumor	CD4.FOXP3	0.373346475	2	0.2
Tumor	CD4.FOXP3	0.178539884	2	0.2
Tumor	CD4.FOXP3	0.255484995	2	0.2
Tumor	CD4.FOXP3	0.377549354	2	0.2
Tumor	CD4.FOXP3	0.43262109	2	0.2
Tumor	CD4.FOXP3	0.317688833	2	0.2
Tumor	CD4.FOXP3	0.290649806	2	0.2
Tumor	CD4.FOXP3	0.285066602	2	0.2
Tumor	CD4.FOXP3	0.211587008	2	0.2
Tumor	CD4.FOXP3	0.407278253	2	0.2
Tumor	CD4.FOXP3	0.384529652	2	0.2
Tumor	CD4.FOXP3	0.318052538	2	0.2
Tumor	CD4.FOXP3	0.368509702	2	0.2
Tumor	CD4.FOXP3	0.318286608	2	0.2
Tumor	CD4.FOXP3	0.246006414	2	0.2
Tumor	CD4.FOXP3	0.426454602	2	0.2
Tumor	CD4.FOXP3	0.312526139	2	0.2
Tumor	CD4.FOXP3	0.192124521	2	0.2
Tumor	CD4.FOXP3	0.176357045	2	0.2
Tumor	CD4.FOXP3	0.388981163	2	0.2
Tumor	CD4.FOXP3	0.235804572	2	0.2
Tumor	CD4.FOXP3	0.305415113	2	0.2
Tumor	CD4.FOXP3	0.321925906	2	0.2
Tumor	CD4.FOXP3	0.230563096	2	0.2
Tumor	CD4.FOXP3	0.373617226	2	0.2
Tumor	CD4.FOXP3	0.374712549	2	0.2
Tumor	CD4.FOXP3	0.267916834	2	0.2
Tumor	CD4.FOXP3	0.327206073	2	0.2
Tumor	CD4.FOXP3	0.253990935	2	0.2
Tumor	CD4.FOXP3	0.396246776	2	0.2
Tumor	CD4.FOXP3	0.312087209	2	0.2
Tumor	CD4.FOXP3	0.329936058	2	0.2
Tumor	CD4.FOXP3	0.27405229	2	0.2
Tumor	CD4.FOXP3	0.35945199	2	0.2
Tumor	CD4.FOXP3	0.369979176	2	0.2
Tumor	CD4.FOXP3	0.168769365	2	0.2
Tumor	CD4.FOXP3	0.371008793	2	0.2
Tumor	CD4.FOXP3	0.390887286	2	0.2
Tumor	CD4.FOXP3	0.198803654	2	0.2
Tumor	CD4.FOXP3	0.265846355	2	0.2
Tumor	CD4.FOXP3	0.373575789	2	0.2
Tumor	CD4.FOXP3	0.323428031	2	0.2
Tumor	CD4.FOXP3	0.37878642	2	0.2
Tumor	CD4.FOXP3	0.333642543	2	0.2
Tumor	CD4.FOXP3	0.277238323	2	0.2
Tumor	CD4.FOXP3	0.468004349	2	0.2
Tumor	CD4.FOXP3	0.289989326	2	0.2
Tumor	CD4.FOXP3	0.272803289	2	0.2
Tumor	CD4.FOXP3	0.215576892	2	0.2
Tumor	CD4.FOXP3	0.294335932	2	0.2
Tumor	CD4.FOXP3	0.312849812	2	0.2
Tumor	CD4.FOXP3	0.340925768	2	0.2
Tumor	CD4.FOXP3	0.459940464	2	0.2
Tumor	CD4.FOXP3	0.280350519	2	0.2
Tumor	CD4.FOXP3	0.333085351	2	0.2
Tumor	CD4.FOXP3	0.208692741	2	0.2
Tumor	CD4.FOXP3	0.286511381	2	0.2
Tumor	CD4.FOXP3	0.266362027	2	0.2
Tumor	CD4.FOXP3	0.26515406	2	0.2
Tumor	CD4.FOXP3	0.287944469	2	0.2
Tumor	CD4.FOXP3	0.419123251	2	0.2
Tumor	CD4.FOXP3	0.348042905	2	0.2
Tumor	CD4.FOXP3	0.300318492	2	0.2
Tumor	CD4.FOXP3	0.245714576	2	0.2
Tumor	CD4.FOXP3	0.251455154	2	0.2
Tumor	CD4.FOXP3	0.288658516	2	0.2
Tumor	CD4.FOXP3	0.496978141	2	0.2
Tumor	CD4.FOXP3	0.321469788	2	0.2
Tumor	CD4.FOXP3	0.302306612	2	0.2
Tumor	CD4.FOXP3	0.184451002	2	0.2
Tumor	CD4.FOXP3	0.282056878	2	0.2
Tumor	CD4.FOXP3	0.265721831	2	0.2
Tumor	CD4.FOXP3	0.352060745	2	0.2
Tumor	CD4.FOXP3	0.28167386	2	0.2
Tumor	CD4.FOXP3	0.257584124	2	0.2
Tumor	CD4.FOXP3	0.380726165	2	0.2
Tumor	CD4.FOXP3	0.332301267	2	0.2
Tumor	CD4.FOXP3	0.281134642	2	0.2
Tumor	CD4.FOXP3	0.266585117	2	0.2
Tumor	CD4.FOXP3	0.195357682	2	0.2
Tumor	CD4.FOXP3	0.25754838	2	0.2
Tumor	CD4.FOXP3	0.28070474	2	0.2
Tumor	CD4.FOXP3	0.320859016	2	0.2
Tumor	CD4.FOXP3	0.241453857	2	0.2
Tumor	CD4.FOXP3	0.357245547	2	0.2
Tumor	CD4.FOXP3	0.357072402	2	0.2
Tumor	CD4.FOXP3	0.26718294	2	0.2
Tumor	CD4.FOXP3	0.343990127	2	0.2
Tumor	CD4.FOXP3	0.310750789	2	0.2
Tumor	CD4.FOXP3	0.136068569	2	0.2
Tumor	CD4.FOXP3	0.316335486	2	0.2
Tumor	CD4.FOXP3	0.42070491	2	0.2
Tumor	CD4.FOXP3	0.318970392	2	0.2
Tumor	CD4.FOXP3	0.357956869	2	0.2
Tumor	CD4.FOXP3	0.173778676	2	0.2
Tumor	CD4.FOXP3	0.178206454	2	0.2
Tumor	CD4.FOXP3	0.266610788	2	0.2
Tumor	CD4.FOXP3	0.336741863	2	0.2
Tumor	CD4.FOXP3	0.233440359	2	0.2
Tumor	CD4.FOXP3	0.188079891	2	0.2
Tumor	CD4.FOXP3	0.43930772	2	0.2
Tumor	CD4.FOXP3	0.326745406	2	0.2
Tumor	CD4.FOXP3	0.191236617	2	0.2
Tumor	CD4.FOXP3	0.311508011	2	0.2
Tumor	CD4.FOXP3	0.224875073	2	0.2
Tumor	CD4.FOXP3	0.436811578	2	0.2
Tumor	CD4.FOXP3	0.461141703	2	0.2
Tumor	CD4.FOXP3	0.43958392	2	0.2
Tumor	CD4.FOXP3	0.395328276	2	0.2
Tumor	CD4.FOXP3	0.419251336	2	0.2
Tumor	CD4.FOXP3	0.333153541	2	0.2
Tumor	CD4.FOXP3	0.26455238	2	0.2
Tumor	CD4.FOXP3	0.239651326	2	0.2
Tumor	CD4.FOXP3	0.324745249	2	0.2
Tumor	CD4.FOXP3	0.356580588	2	0.2
Tumor	CD4.FOXP3	0.317852118	2	0.2
Tumor	CD4.FOXP3	0.35079455	2	0.2
Tumor	CD4.FOXP3	0.353512106	2	0.2
Tumor	CD4.FOXP3	0.412342505	2	0.2
Tumor	CD4.FOXP3	0.38127285	2	0.2
Tumor	CD4.FOXP3	0.297742347	2	0.2
Tumor	CD4.FOXP3	0.186840004	2	0.2
Tumor	CD4.FOXP3	0.250653867	2	0.2
Tumor	CD4.FOXP3	0.301315207	2	0.2
Tumor	CD4.FOXP3	0.299867072	2	0.2
Tumor	CD4.FOXP3	0.551082815	2	0.2
Tumor	CD4.FOXP3	0.259350164	2	0.2
Tumor	CD4.FOXP3	0.326084735	2	0.2
Tumor	CD4.FOXP3	0.268175511	2	0.2
Tumor	CD4.FOXP3	0.330677992	2	0.2
Tumor	CD4.FOXP3	0.269139775	2	0.2
Tumor	CD4.FOXP3	0.341351499	2	0.2
Tumor	CD4.FOXP3	0.394306998	2	0.2
Tumor	CD4.FOXP3	0.429615809	2	0.2
Tumor	CD4.FOXP3	0.302217604	2	0.2
Tumor	CD4.FOXP3	0.287357843	2	0.2
Tumor	CD4.FOXP3	0.196837541	2	0.2
Tumor	CD4.FOXP3	0.348333281	2	0.2
Tumor	CD4.FOXP3	0.272356522	2	0.2
Tumor	CD4.FOXP3	0.31093977	2	0.2
Tumor	CD4.FOXP3	0.348944091	2	0.2
Tumor	CD4.FOXP3	0.383366206	2	0.2
Tumor	CD4.FOXP3	0.325021891	2	0.2
Tumor	CD4.FOXP3	0.174733859	2	0.2
Tumor	CD4.FOXP3	0.382052987	2	0.2
Tumor	CD4.FOXP3	0.350441336	2	0.2
Tumor	CD4.FOXP3	0.157232742	2	0.2
Tumor	CD4.FOXP3	0.402788948	2	0.2
Tumor	CD4.FOXP3	0.338860186	2	0.2
Tumor	CD4.FOXP3	0.324459276	2	0.2
Tumor	CD4.FOXP3	0.331329803	2	0.2
Tumor	CD4.FOXP3	0.263691882	2	0.2
Tumor	CD4.FOXP3	0.284574792	2	0.2
Tumor	CD4.FOXP3	0.285822345	2	0.2
Tumor	CD4.FOXP3	0.344061649	2	0.2
Tumor	CD4.FOXP3	0.2350789	2	0.2
Tumor	CD4.FOXP3	0.251557324	2	0.2
Tumor	CD4.FOXP3	0.188045344	2	0.2
Tumor	CD4.FOXP3	0.405049035	2	0.2
Tumor	CD4.FOXP3	0.288692736	2	0.2
Tumor	CD4.FOXP3	0.316365106	2	0.2
Tumor	CD4.FOXP3	0.290532796	2	0.2
Tumor	CD4.FOXP3	0.273650454	2	0.2
Tumor	CD4.FOXP3	0.404416649	2	0.2
Tumor	CD4.FOXP3	0.301608607	2	0.2
Tumor	CD4.FOXP3	0.299980223	2	0.2
Tumor	CD4.FOXP3	0.240260603	2	0.2
Tumor	CD4.FOXP3	0.23893787	2	0.2
Tumor	CD4.FOXP3	0.287664004	2	0.2
Tumor	CD4.FOXP3	0.428560619	2	0.2
Tumor	CD4.FOXP3	0.375755694	2	0.2
Tumor	CD4.FOXP3	0.286041983	2	0.2
Tumor	CD4.FOXP3	0.186160894	2	0.2
Tumor	CD4.FOXP3	0.327018635	2	0.2
Tumor	CD4.FOXP3	0.42256738	2	0.2
Tumor	CD4.FOXP3	0.356756427	2	0.2
Tumor	CD4.FOXP3	0.486926727	2	0.2
Tumor	CD4.FOXP3	0.305576911	2	0.2
Tumor	CD4.FOXP3	0.2383251	2	0.2
Tumor	CD4.FOXP3	0.314942598	2	0.2
Tumor	CD4.FOXP3	0.320791738	2	0.2
Tumor	CD4.FOXP3	0.418460703	2	0.2
Tumor	CD4.FOXP3	0.241326644	2	0.2
Tumor	CD4.FOXP3	0.192179855	2	0.2
Tumor	CD4.FOXP3	0.315351422	2	0.2
Tumor	CD4.FOXP3	0.377188792	2	0.2
Tumor	CD4.FOXP3	0.314854561	2	0.2
Tumor	CD4.FOXP3	0.169470072	2	0.2
Tumor	CD4.FOXP3	0.213702463	2	0.2
Tumor	CD4.FOXP3	0.224176887	2	0.2
Tumor	CD4.FOXP3	0.361914189	2	0.2
Tumor	CD4.FOXP3	0.286487141	2	0.2
Tumor	CD4.FOXP3	0.418858276	2	0.2
Tumor	CD4.FOXP3	0.211584209	2	0.2
Tumor	CD4.FOXP3	0.244912	2	0.2
Tumor	CD4.FOXP3	0.274136471	2	0.2
Tumor	CD4.FOXP3	0.339228767	2	0.2
Tumor	CD4.FOXP3	0.345522096	2	0.2
Tumor	CD4.FOXP3	0.324422833	2	0.2
Tumor	CD4.FOXP3	0.280210987	2	0.2
Tumor	CD4.FOXP3	0.342775647	2	0.2
Tumor	CD4.FOXP3	0.282574033	2	0.2
Tumor	CD4.FOXP3	0.334797407	2	0.2
